Marital_Status,Application_Type,Application_Order,Academic_Path,Daytime_Attendance,Previous_Qualification,Previous_Qualification_(Grade),Nationality,Admission_Grade,Displaced,Special_Needs,Debtor,Tuition_Current,Gender,Scholarship_Holder,Age_At_Enrollment,1st_Sem_Units_Credited,1st_Sem_Units_Enrolled,1st_Sem_Units_Evaluations,1st_Sem_Units_Approved,1st_Sem_Units_Grade,1st_Sem_Units_Without_Evaluations,2nd_Sem_Units_Credited,2nd_Sem_Units_Enrolled,2nd_Sem_Units_Evaluations,2nd_Sem_Units_Approved,2nd_Sem_Units_Grade,2nd_Sem_Units_Without_Evaluations,Unemployment_Rate,Inflation_Rate,GDP,Dropped_Out
single,Change of course and/or institution,Second Choice,Social Service,1,Secondary education,130.0,Portuguese,118.4,0,0,1,1,Female,0,28,15,16,16,13,12.076923076923077,0,13,13,13,11,12.090909090909092,0,16.2,0.3,-0.92,0
single,International student (bachelor),Second Choice,Basic Education,1,Secondary education,133.1,Other,128.2,0,0,0,1,Female,0,23,11,16,17,16,14.625,0,6,10,12,9,14.88888888888889,0,8.9,1.4,3.51,0
single,1st Phase,Second Choice,Basic Education,1,Secondary education,114.0,Portuguese,109.5,1,0,0,1,Female,0,19,0,7,10,4,10.5,0,0,7,7,2,10.5,0,16.2,0.3,-0.92,1
single,2nd phase - general contingent,Second Choice,Social Service,1,Secondary education,137.0,Portuguese,131.1,1,0,0,1,Female,1,18,0,6,8,6,12.833333333333334,0,0,6,6,6,12.166666666666666,0,8.9,1.4,3.51,0
single,1st Phase,Other,Journalism and Communication,1,Secondary education,161.0,Other,137.9,0,0,1,0,Female,1,20,0,6,6,6,12.5,0,0,6,7,5,11.8,0,10.8,1.4,1.74,0
single,1st Phase,Second Choice,Animation and Multimedia Design,1,Secondary education,133.1,Portuguese,128.2,1,0,0,1,Female,0,20,5,12,13,12,11.23076923076923,0,3,11,18,9,12.77777777777778,0,11.1,0.6,2.02,0
married,Over 23 years old,Second Choice,Management,0,Secondary education,133.1,Portuguese,126.5,0,0,0,1,Female,0,27,0,5,5,2,10.5,0,0,5,5,0,0.0,0,7.6,2.6,0.32,1
single,1st Phase,Second Choice,Basic Education,1,Secondary education,128.0,Portuguese,120.0,1,0,0,1,Female,0,18,0,6,11,3,12.0,0,0,6,13,2,12.0,0,12.7,3.7,-1.7,1
divorced,Over 23 years old,Third Choice,Oral Hygiene,1,Below Secondary,133.1,Portuguese,123.0,0,0,0,1,Female,1,37,0,7,10,7,10.985714285714286,0,0,8,11,8,12.3,0,10.8,1.4,1.74,0
divorced,Holders of other higher courses,Second Choice,Nursing,1,Higher education - degree (1st cycle),130.0,Portuguese,130.0,0,0,0,0,Female,0,42,2,7,10,5,12.62,0,3,7,11,3,14.166666666666666,0,12.4,0.5,1.79,1
single,2nd phase - general contingent,Other,Nursing,1,Secondary education,147.0,Portuguese,141.1,1,0,0,1,Female,0,20,0,7,9,6,13.0,0,0,8,8,8,14.2125,0,13.9,-0.3,0.79,1
married,Over 23 years old,Second Choice,Informatics Engineering,1,Secondary education,140.0,Portuguese,140.0,0,0,0,0,Male,0,34,0,5,5,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,1
single,Transfer,Second Choice,Informatics Engineering,1,Secondary education,140.0,Portuguese,133.6,1,0,0,1,Male,0,22,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.8,1.4,1.74,1
married,Over 23 years old,Third Choice,Tourism,1,Below Secondary,133.1,Portuguese,123.5,0,0,0,1,Male,0,39,0,6,6,6,13.5,0,0,6,6,6,13.333333333333334,0,12.4,0.5,1.79,0
single,1st Phase,Second Choice,Nursing,1,Secondary education,141.0,Portuguese,136.3,1,0,0,1,Male,1,18,0,7,7,6,13.516666666666666,0,0,7,7,6,13.516666666666666,0,7.6,2.6,0.32,0
single,1st Phase,Third Choice,Communication Design,1,Secondary education,128.0,Portuguese,123.5,1,0,0,1,Male,1,21,0,6,6,6,13.166666666666666,0,0,6,8,6,13.285714285714286,0,8.9,1.4,3.51,0
married,Over 23 years old,Second Choice,Veterinary Nursing,1,Secondary education,150.0,Portuguese,112.0,0,0,0,1,Male,0,34,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,1
single,Diploma Holder,Second Choice,Agronomy,1,Technological specialization course,160.0,Portuguese,160.0,0,0,0,1,Male,1,22,0,6,8,6,13.125,0,0,6,10,6,13.0,0,16.2,0.3,-0.92,0
single,Over 23 years old,Second Choice,Agronomy,1,Secondary education,133.1,Portuguese,110.0,0,0,0,1,Male,0,31,0,6,15,3,14.4,0,0,6,20,0,0.0,0,16.2,0.3,-0.92,1
single,3rd phase - general contingent,Other,Basic Education,1,Secondary education,128.0,Portuguese,116.8,1,0,0,0,Male,0,19,0,6,10,4,12.0,0,0,6,12,0,0.0,0,10.8,1.4,1.74,1
single,2nd phase - general contingent,Other,Tourism,1,Secondary education,114.0,Portuguese,109.5,0,0,0,1,Male,0,19,0,5,5,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,1
single,Over 23 years old,Second Choice,Oral Hygiene,1,Below Secondary,133.1,Portuguese,100.0,0,0,0,1,Male,0,31,0,7,7,0,0.0,0,0,7,7,0,0.0,0,15.5,2.8,-4.06,1
single,1st Phase,Second Choice,Management,1,Secondary education,126.0,Portuguese,117.3,1,0,0,1,Female,0,19,0,5,15,3,10.8,0,0,5,6,3,10.5,0,13.9,-0.3,0.79,0
married,Over 23 years old,Third Choice,Advertising and Marketing Management,1,Secondary education,133.1,Other,130.0,0,0,0,1,Female,0,30,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,1
single,Change of course and/or institution,Second Choice,Nursing,1,Secondary education,129.0,Portuguese,137.8,1,0,0,1,Female,1,20,2,7,7,7,16.13142857142857,0,0,8,9,8,15.52222222222222,0,11.1,0.6,2.02,0
single,2nd phase - general contingent,Second Choice,Nursing,1,Secondary education,140.0,Portuguese,136.5,1,0,0,1,Female,1,18,0,7,7,7,14.838571428571427,0,0,8,9,8,14.8,0,12.4,0.5,1.79,0
divorced,Over 23 years old,Second Choice,Management,0,Secondary education,133.1,Portuguese,138.7,0,0,0,1,Female,0,31,0,5,7,3,10.333333333333334,0,0,5,6,3,12.0,0,10.8,1.4,1.74,1
single,2nd phase - general contingent,Second Choice,Tourism,1,Secondary education,134.0,Portuguese,124.9,1,0,0,1,Female,0,19,0,6,11,3,12.0,0,0,6,11,4,11.25,0,7.6,2.6,0.32,1
divorced,Over 23 years old,Second Choice,Social Service,0,Secondary education,133.1,Portuguese,140.0,0,0,0,1,Female,1,43,0,6,6,0,0.0,0,0,5,5,0,0.0,0,8.9,1.4,3.51,1
single,2nd phase - general contingent,Third Choice,Tourism,1,Secondary education,132.0,Portuguese,122.6,1,0,0,1,Female,1,20,0,6,6,6,13.166666666666666,0,0,6,6,6,14.0,0,13.9,-0.3,0.79,0
single,1st Phase,Third Choice,Nursing,1,Secondary education,131.0,Portuguese,129.5,1,0,0,1,Female,1,19,0,8,8,8,13.9475,0,0,8,8,8,13.9475,0,9.4,-0.8,-3.12,0
single,1st Phase,Second Choice,Advertising and Marketing Management,1,Secondary education,133.1,Portuguese,155.0,0,0,0,1,Female,0,22,0,5,6,3,11.333333333333334,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,1
single,1st Phase,Second Choice,Social Service,0,Secondary education,133.1,Portuguese,100.0,0,0,0,1,Female,0,26,2,8,11,7,12.75,0,2,7,7,7,12.285714285714286,0,16.2,0.3,-0.92,0
single,3rd phase - general contingent,Second Choice,Management,1,Secondary education,160.0,Portuguese,137.6,1,0,0,1,Female,1,19,0,5,6,5,12.6,0,0,5,8,5,11.25,0,10.8,1.4,1.74,0
single,Holders of other higher courses,Second Choice,Nursing,1,Higher education - degree,120.0,Portuguese,120.0,1,0,0,1,Female,0,29,0,8,8,6,12.25,1,0,8,8,6,12.25,1,12.7,3.7,-1.7,1
single,International student (bachelor),Second Choice,Oral Hygiene,1,Secondary education,114.0,Other,114.0,0,0,0,1,Female,0,20,0,7,14,0,0.0,6,0,7,12,2,11.666666666666666,0,8.9,1.4,3.51,0
divorced,1st Phase,Second Choice,Management,0,Secondary education,140.0,Portuguese,139.0,0,0,0,1,Female,1,38,0,5,8,5,11.0,0,0,5,7,5,11.4,0,9.4,-0.8,-3.12,0
single,Over 23 years old,Second Choice,Agronomy,1,Secondary education,100.0,Portuguese,110.0,0,0,0,1,Female,0,41,8,12,17,12,11.833333333333334,0,3,12,22,9,12.7,0,15.5,2.8,-4.06,0
single,1st Phase,Other,Nursing,1,Secondary education,139.0,Portuguese,128.5,1,0,0,1,Female,0,19,0,8,10,6,13.066666666666668,0,0,8,10,6,13.066666666666668,0,12.7,3.7,-1.7,1
single,1st Phase,Second Choice,Communication Design,1,Secondary education,136.0,Portuguese,132.2,0,0,1,1,Female,0,19,0,6,6,6,13.833333333333334,0,0,6,8,6,13.875,0,10.8,1.4,1.74,0
divorced,Holders of other higher courses,Second Choice,Nursing,1,Higher education - degree,130.0,Portuguese,130.0,0,0,0,1,Female,0,43,0,7,7,3,13.833333333333334,1,0,7,7,0,0.0,0,16.2,0.3,-0.92,1
single,2nd phase - general contingent,Second Choice,Equinculture,1,Secondary education,145.0,Portuguese,129.3,1,0,0,1,Female,0,19,0,5,5,5,11.8,0,0,5,5,5,13.2,0,10.8,1.4,1.74,0
single,1st Phase,Second Choice,Animation and Multimedia Design,1,Secondary education,133.1,Portuguese,128.2,1,0,0,1,Male,1,19,6,12,12,12,13.333333333333334,0,4,11,15,10,12.818181818181818,0,8.9,1.4,3.51,0
single,1st Phase,Other,Nursing,1,Secondary education,146.0,Portuguese,130.3,1,0,0,1,Male,0,18,0,8,8,8,13.74625,0,0,8,8,8,13.74625,0,9.4,-0.8,-3.12,0
single,1st Phase,Second Choice,Animation and Multimedia Design,1,Secondary education,159.0,Portuguese,162.5,1,0,0,1,Male,0,19,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,1
married,Over 23 years old,Second Choice,Social Service,0,Below Secondary,133.1,Portuguese,130.0,0,0,0,1,Male,0,38,0,6,0,0,0.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,1
married,Holders of other higher courses,Second Choice,Equinculture,1,Bachelor's degree,110.0,Portuguese,110.0,1,0,0,1,Male,0,37,0,6,9,0,0.0,0,0,6,6,0,0.0,0,16.2,0.3,-0.92,1
single,Over 23 years old,Second Choice,Advertising and Marketing Management,1,Secondary education,120.0,Portuguese,142.3,1,0,0,1,Female,1,26,0,6,6,6,13.333333333333334,0,0,6,10,5,14.5,0,10.8,1.4,1.74,0
single,2nd phase - general contingent,Second Choice,Social Service,1,Secondary education,130.0,Portuguese,122.0,1,0,0,1,Female,1,21,0,6,8,1,10.0,0,0,6,13,5,11.4,0,12.7,3.7,-1.7,0
single,1st Phase,Other,Veterinary Nursing,1,Secondary education,158.0,Portuguese,153.6,1,0,0,1,Female,1,18,0,6,7,6,15.666666666666666,0,0,6,8,6,15.285714285714286,0,8.9,1.4,3.51,0
single,1st Phase,Second Choice,Basic Education,1,Secondary education,122.0,Portuguese,112.9,0,0,0,1,Female,0,18,0,7,9,7,11.857142857142858,0,0,7,7,7,11.857142857142858,0,16.2,0.3,-0.92,0
single,1st Phase,Second Choice,Veterinary Nursing,1,Secondary education,140.0,Portuguese,124.1,0,0,0,1,Female,0,18,0,5,12,5,14.5,2,0,5,5,5,13.6,0,9.4,-0.8,-3.12,0
single,2nd phase - general contingent,Second Choice,Social Service,1,Secondary education,136.0,Portuguese,129.7,0,0,0,1,Female,0,19,0,6,6,6,12.166666666666666,0,0,6,7,6,13.714285714285714,0,15.5,2.8,-4.06,0
single,1st Phase,Second Choice,Journalism and Communication,1,Secondary education,111.0,Portuguese,110.0,1,0,0,1,Female,0,18,0,6,6,5,12.6,0,0,6,8,6,12.0,0,11.1,0.6,2.02,0
single,2nd phase - general contingent,Third Choice,Nursing,1,Secondary education,145.0,Portuguese,136.3,1,0,0,1,Female,0,18,0,8,12,7,12.285714285714286,0,0,8,12,7,12.285714285714286,0,12.7,3.7,-1.7,0
single,2nd phase - general contingent,Second Choice,Social Service,1,Secondary education,133.1,Portuguese,146.0,0,0,1,1,Female,1,19,0,6,6,6,12.666666666666666,0,0,6,7,6,13.0,0,8.9,1.4,3.51,0
single,1st Phase,Second Choice,Nursing,1,Secondary education,140.0,Portuguese,129.9,0,0,0,1,Female,0,19,0,7,0,0,0.0,0,0,8,0,0,0.0,0,16.2,0.3,-0.92,1
single,1st Phase,Second Choice,Tourism,1,Secondary education,140.0,Portuguese,140.9,1,0,0,1,Female,1,18,0,6,7,6,12.857142857142858,0,0,6,10,4,13.0,0,12.7,3.7,-1.7,0
married,1st Phase,Second Choice,Nursing,1,Secondary education,156.0,Portuguese,135.5,0,0,0,1,Female,0,18,0,8,8,7,13.9,0,0,8,8,7,13.9,0,12.7,3.7,-1.7,0
single,1st Phase,Second Choice,Nursing,1,Secondary education,132.0,Portuguese,122.0,1,0,0,1,Female,1,20,0,8,8,7,13.817142857142857,0,0,8,8,7,13.817142857142857,0,10.8,1.4,1.74,0
single,Diploma Holder,Second Choice,Oral Hygiene,1,Professional higher technical course,140.0,Portuguese,140.0,0,0,0,1,Female,1,22,1,7,10,6,13.314285714285717,0,2,8,10,7,12.875,0,8.9,1.4,3.51,0
single,1st Phase,Second Choice,Equinculture,1,Secondary education,164.0,Portuguese,163.0,0,0,0,1,Female,0,18,0,6,0,0,0.0,0,0,6,0,0,0.0,0,7.6,2.6,0.32,1
single,2nd phase - general contingent,Other,Tourism,1,Secondary education,113.0,Portuguese,107.4,1,0,0,1,Female,1,19,0,6,6,6,12.166666666666666,0,0,6,6,6,12.166666666666666,0,12.4,0.5,1.79,0
single,1st Phase,Second Choice,Tourism,1,Secondary education,122.0,Portuguese,114.3,1,0,0,0,Female,1,20,0,6,12,4,11.25,0,0,6,12,3,11.333333333333334,0,7.6,2.6,0.32,1
single,Change of course and/or institution,Second Choice,Communication Design,1,Secondary education,150.0,Portuguese,140.8,0,0,0,1,Female,0,19,1,6,6,5,12.4,0,0,6,8,6,12.75,0,10.8,1.4,1.74,0
single,1st Phase,Third Choice,Journalism and Communication,1,Secondary education,135.0,Portuguese,126.3,1,1,0,1,Female,1,20,0,6,6,6,14.666666666666666,0,0,6,7,6,14.571428571428571,0,8.9,1.4,3.51,0
single,Over 23 years old,Second Choice,Veterinary Nursing,1,Secondary education,133.1,Portuguese,110.0,0,0,0,1,Female,0,28,0,6,15,4,12.0,0,0,6,14,4,12.0,0,11.1,0.6,2.02,1
single,1st Phase,Third Choice,Veterinary Nursing,1,Secondary education,122.0,Portuguese,126.2,0,0,0,1,Female,0,19,0,6,8,6,14.0,0,0,6,18,3,12.666666666666666,0,12.4,0.5,1.79,0
single,Transfer,Second Choice,Agronomy,1,Technological specialization course,140.0,Portuguese,140.0,0,0,0,1,Female,0,22,0,6,10,6,12.571428571428571,0,0,6,12,4,13.666666666666666,0,15.5,2.8,-4.06,0
single,1st Phase,Second Choice,Veterinary Nursing,1,Secondary education,138.0,Portuguese,123.0,1,0,0,1,Female,0,19,1,6,14,6,15.538461538461538,0,0,6,9,6,12.625,0,15.5,2.8,-4.06,0
single,1st Phase,Other,Journalism and Communication,1,Secondary education,130.0,Portuguese,157.0,1,0,0,0,Female,0,18,0,6,0,0,0.0,0,0,6,0,0,0.0,0,13.9,-0.3,0.79,1
single,1st Phase,Second Choice,Equinculture,1,Secondary education,157.0,Portuguese,149.7,1,0,0,1,Female,0,18,0,6,6,6,15.0,0,0,6,6,6,14.833333333333334,0,8.9,1.4,3.51,0
single,Change of course and/or institution,Second Choice,Equinculture,1,Secondary education,140.0,Portuguese,140.0,1,0,0,1,Female,0,22,0,5,11,4,12.25,0,0,5,9,5,13.285714285714286,0,12.7,3.7,-1.7,0
single,Diploma Holder,Second Choice,Veterinary Nursing,1,Professional higher technical course,170.0,Portuguese,170.0,0,0,0,1,Female,0,20,7,11,13,11,15.692307692307692,0,4,9,9,9,15.555555555555555,0,8.9,1.4,3.51,0
single,Over 23 years old,Second Choice,Management,0,Secondary education,150.0,Portuguese,130.2,0,0,0,1,Female,1,24,0,5,7,5,12.285714285714286,0,0,5,9,5,12.75,1,16.2,0.3,-0.92,0
single,2nd phase - general contingent,Second Choice,Animation and Multimedia Design,1,Secondary education,146.0,Portuguese,135.5,1,0,1,1,Female,0,22,12,17,19,12,11.833333333333334,0,10,17,22,11,11.25,0,11.1,0.6,2.02,0
single,Change of course and/or institution,Second Choice,Social Service,0,Secondary education,120.0,Portuguese,118.3,0,0,0,1,Female,0,20,2,6,6,6,12.166666666666666,0,0,6,7,5,14.0,0,12.7,3.7,-1.7,0
single,1st Phase,Second Choice,Oral Hygiene,1,Secondary education,118.0,Portuguese,116.3,1,0,0,1,Female,1,20,0,7,10,7,11.88888888888889,0,0,8,10,8,11.95625,0,12.7,3.7,-1.7,0
married,Holders of other higher courses,Second Choice,Social Service,0,Higher education - degree,120.0,Portuguese,120.0,0,0,0,0,Female,0,35,0,6,0,0,0.0,0,0,6,0,0,0.0,0,10.8,1.4,1.74,1
single,1st Phase,Second Choice,Advertising and Marketing Management,1,Secondary education,154.0,Portuguese,154.7,0,0,0,1,Female,1,18,0,5,6,5,11.8,0,0,5,5,5,12.6,0,9.4,-0.8,-3.12,0
single,2nd phase - general contingent,Third Choice,Social Service,1,Secondary education,139.0,Portuguese,132.7,1,0,0,1,Female,0,19,0,6,7,6,11.166666666666666,0,0,6,9,6,11.666666666666666,0,9.4,-0.8,-3.12,0
single,3rd phase - general contingent,Second Choice,Nursing,1,Secondary education,136.0,Portuguese,130.8,0,0,0,1,Female,0,18,0,7,7,7,14.05714285714286,0,0,8,9,8,14.6,0,16.2,0.3,-0.92,0
single,1st Phase,Third Choice,Tourism,1,Secondary education,130.0,Portuguese,122.7,1,0,0,1,Female,0,18,0,6,10,4,11.75,0,0,6,13,4,10.0,0,7.6,2.6,0.32,1
married,Over 23 years old,Second Choice,Social Service,1,Below Secondary,133.1,Portuguese,130.0,0,0,0,1,Female,0,31,0,6,6,6,13.166666666666666,0,0,6,8,6,13.0,0,9.4,-0.8,-3.12,0
single,2nd phase - general contingent,Second Choice,Social Service,1,Secondary education,133.0,Portuguese,123.6,0,0,0,1,Female,1,19,0,6,7,6,13.5,0,0,6,7,6,14.0,0,15.5,2.8,-4.06,0
single,3rd phase - general contingent,Second Choice,Nursing,1,Secondary education,143.0,Portuguese,116.5,1,0,0,1,Female,1,20,0,7,10,7,12.625,0,0,8,8,8,13.0625,0,15.5,2.8,-4.06,0
single,2nd phase - general contingent,Other,Veterinary Nursing,1,Secondary education,117.0,Portuguese,111.1,0,0,0,1,Female,0,21,0,6,0,0,0.0,0,0,6,0,0,0.0,0,15.5,2.8,-4.06,1
single,1st Phase,Other,Nursing,1,Secondary education,145.0,Portuguese,136.3,1,0,0,1,Female,1,18,0,8,8,7,13.971428571428572,0,0,8,8,7,13.971428571428572,0,12.7,3.7,-1.7,0
single,1st Phase,Other,Communication Design,1,Secondary education,134.0,Portuguese,129.8,1,0,0,1,Female,0,18,0,6,7,2,11.0,0,0,6,0,0,0.0,0,9.4,-0.8,-3.12,1
married,Over 23 years old,Second Choice,Management,0,Secondary education,170.0,Portuguese,134.7,0,0,0,1,Female,0,33,0,5,5,5,12.8,0,0,5,6,5,15.333333333333334,0,10.8,1.4,1.74,0
single,1st Phase,Third Choice,Advertising and Marketing Management,1,Secondary education,143.0,Portuguese,131.8,1,0,0,1,Female,1,18,0,6,8,6,13.571428571428571,0,0,6,6,5,12.8,0,12.4,0.5,1.79,0
single,1st Phase,Second Choice,Animation and Multimedia Design,1,Secondary education,140.0,Portuguese,126.8,1,0,0,0,Female,1,18,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,1
single,1st Phase,Second Choice,Veterinary Nursing,1,Secondary education,131.0,Portuguese,130.7,0,0,1,1,Female,0,21,0,5,9,2,11.5,0,0,5,13,4,11.0,1,10.8,1.4,1.74,0
single,2nd phase - general contingent,Other,Tourism,1,Secondary education,115.0,Portuguese,109.8,1,0,0,1,Female,0,19,0,6,8,4,11.25,0,0,6,8,4,12.0,0,10.8,1.4,1.74,0
single,Holders of other higher courses,Second Choice,Management,0,Higher education - degree,130.0,Portuguese,133.9,0,0,0,1,Female,0,28,0,5,7,5,13.714285714285714,0,0,5,7,5,13.142857142857142,0,16.2,0.3,-0.92,0
married,Over 23 years old,Second Choice,Management,1,Secondary education,130.0,Portuguese,109.9,0,0,0,0,Female,0,29,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,1
single,Diploma Holder,Second Choice,Equinculture,1,Technological specialization course,160.0,Portuguese,160.0,1,0,1,0,Female,0,36,2,6,9,6,12.0,0,1,6,8,3,14.666666666666666,0,12.4,0.5,1.79,1
single,Over 23 years old,Second Choice,Social Service,0,Below Secondary,133.1,Portuguese,106.5,0,0,0,1,Female,1,32,0,6,7,6,12.666666666666666,0,0,6,7,6,13.333333333333334,0,12.7,3.7,-1.7,0
single,Over 23 years old,Second Choice,Nursing,1,Secondary education,130.0,Portuguese,120.0,1,0,0,1,Female,1,25,0,8,11,7,13.29,3,0,8,11,7,13.29,3,9.4,-0.8,-3.12,0
married,Change of course and/or institution,Second Choice,Management,0,Secondary education,140.0,Portuguese,107.8,0,0,0,1,Female,0,33,8,10,15,8,10.375,0,7,10,13,9,10.444444444444445,0,7.6,2.6,0.32,0
married,Change of course and/or institution,Second Choice,Social Service,0,Below Secondary,133.1,Portuguese,100.0,0,0,0,0,Female,0,34,3,7,13,3,12.0,0,2,7,15,1,13.0,1,9.4,-0.8,-3.12,1
married,Over 23 years old,Second Choice,Social Service,0,Secondary education,150.0,Portuguese,112.5,0,0,0,1,Female,0,33,0,6,10,5,11.4,0,1,6,7,6,11.166666666666666,0,7.6,2.6,0.32,0
single,Change of course and/or institution,Second Choice,Management,0,Secondary education,140.0,Portuguese,135.5,0,0,1,0,Female,0,29,0,5,15,2,13.25,0,0,5,12,3,12.6,3,16.2,0.3,-0.92,1
single,1st Phase,Second Choice,Nursing,1,Secondary education,145.0,Portuguese,145.0,0,0,0,1,Female,0,18,0,7,7,6,13.861666666666666,0,0,8,16,0,0.0,1,12.4,0.5,1.79,1
single,1st Phase,Second Choice,Journalism and Communication,1,Secondary education,126.0,Portuguese,119.0,0,0,0,1,Female,1,18,0,6,6,6,12.166666666666666,0,0,6,7,6,12.142857142857142,0,15.5,2.8,-4.06,0
married,Holders of other higher courses,Second Choice,Social Service,1,Higher education - degree,130.0,Portuguese,130.0,0,0,0,1,Female,0,38,0,6,17,4,13.75,0,0,6,15,6,14.5,0,16.2,0.3,-0.92,0
single,1st Phase,Other,Nursing,1,Secondary education,135.0,Portuguese,126.3,1,0,0,1,Female,1,19,0,7,7,6,15.433333333333332,0,0,7,7,6,15.433333333333332,0,7.6,2.6,0.32,0
divorced,Over 23 years old,Second Choice,Social Service,0,Below Secondary,133.1,Portuguese,113.5,0,0,0,1,Female,1,39,0,6,6,6,13.833333333333334,0,0,6,6,6,15.5,0,11.1,0.6,2.02,0
single,Change of course and/or institution,Second Choice,Management,0,Higher education - degree,120.0,Portuguese,120.0,0,0,0,1,Female,0,37,7,14,21,12,11.833333333333334,0,11,12,15,11,11.363636363636363,0,12.7,3.7,-1.7,0
single,2nd phase - general contingent,Third Choice,Oral Hygiene,1,Secondary education,120.0,Portuguese,111.3,1,0,0,1,Female,0,32,0,7,7,0,0.0,0,0,8,8,0,0.0,0,16.2,0.3,-0.92,1
single,3rd phase - general contingent,Second Choice,Social Service,1,Secondary education,147.0,Portuguese,130.2,0,0,0,1,Female,0,18,0,1,1,0,0.0,1,0,6,0,0,0.0,0,10.8,1.4,1.74,1
single,Change of course and/or institution,Second Choice,Oral Hygiene,1,Secondary education,149.0,Portuguese,140.2,1,1,0,1,Female,0,20,1,7,9,7,12.333333333333334,0,0,8,8,8,12.625,0,12.7,3.7,-1.7,0
single,1st Phase,Other,Communication Design,1,Secondary education,124.0,Portuguese,113.9,1,0,0,1,Female,0,20,0,6,6,6,11.166666666666666,0,0,6,6,6,12.166666666666666,0,7.6,2.6,0.32,0
single,2nd phase - general contingent,Second Choice,Veterinary Nursing,1,Secondary education,133.1,Portuguese,99.0,1,0,0,1,Female,1,23,0,6,6,6,14.666666666666666,0,0,6,8,6,12.428571428571429,0,8.9,1.4,3.51,0
single,1st Phase,Third Choice,Management,1,Secondary education,125.0,Portuguese,124.0,1,0,0,1,Female,0,19,0,5,5,5,11.2,0,0,5,11,4,11.75,0,10.8,1.4,1.74,0
single,1st Phase,Second Choice,Social Service,1,Secondary education,141.0,Portuguese,138.9,0,0,0,1,Female,0,18,0,6,9,6,13.714285714285714,0,0,6,6,6,14.166666666666666,0,13.9,-0.3,0.79,0
single,1st Phase,Second Choice,Management,1,Secondary education,131.0,Portuguese,130.0,1,0,0,1,Male,0,19,0,5,5,5,12.8,0,0,5,10,5,11.444444444444445,0,10.8,1.4,1.74,0
single,2nd phase - general contingent,Other,Journalism and Communication,1,Secondary education,118.0,Portuguese,120.8,1,0,0,1,Female,0,20,0,6,9,4,13.25,0,0,6,11,5,11.8,0,12.4,0.5,1.79,0
single,1st Phase,Other,Nursing,1,Secondary education,129.0,Portuguese,127.8,1,0,0,1,Female,0,19,0,8,10,6,13.78,1,0,8,10,6,13.78,1,9.4,-0.8,-3.12,1
single,2nd phase - general contingent,Other,Nursing,1,Secondary education,136.0,Portuguese,126.0,1,0,0,1,Female,0,19,0,8,8,7,15.11,0,0,8,8,7,15.11,0,10.8,1.4,1.74,0
single,1st Phase,Third Choice,Social Service,1,Secondary education,134.0,Portuguese,126.0,0,0,0,1,Female,0,18,0,6,10,4,11.0,0,0,6,8,5,11.2,0,10.8,1.4,1.74,0
single,1st Phase,Second Choice,Nursing,1,Secondary education,153.0,Portuguese,138.5,1,0,0,1,Female,1,20,0,8,8,7,15.798571428571426,0,0,8,8,7,15.798571428571426,0,10.8,1.4,1.74,0
single,1st Phase,Other,Nursing,1,Secondary education,119.0,Portuguese,119.4,1,0,0,1,Female,0,20,0,7,7,7,13.775714285714288,0,0,8,8,8,15.599999999999998,0,12.4,0.5,1.79,0
divorced,Over 23 years old,Second Choice,Nursing,1,Secondary education,140.0,Portuguese,101.5,1,0,0,1,Female,0,24,0,8,11,7,12.16,0,0,8,11,7,12.16,0,10.8,1.4,1.74,0
divorced,Over 23 years old,Third Choice,Oral Hygiene,1,Secondary education,133.1,Portuguese,101.5,1,0,0,1,Female,0,24,0,7,0,0,0.0,0,0,7,0,0,0.0,0,10.8,1.4,1.74,1
